0.000000000000000000e+00,-1.082500984401540833e+01,-4.582500984401541189e+01,-3.359109956591055379e-04,-5.200033591099565911e+01,-5.331675966502302799e-06,-1.100000533167596650e+01,-2.582457468451920590e+00,-9.758245746845192059e+01
0.000000000000000000e+00,-1.082560827521557201e+01,-4.582560827521557201e+01,-9.505803248543998052e-06,-5.200000950580324854e+01,-2.468664526134034531e-06,-1.100000246866452613e+01,-2.582453955529089740e+00,-9.758245395552908974e+01
0.000000000000000000e+00,-1.082510275038898229e+01,-4.582510275038897873e+01,-2.981086392495058135e-04,-5.200029810863924951e+01,-6.477097223012151517e-07,-1.100000064770972230e+01,-2.582462067712853582e+00,-9.758246206771285358e+01
0.000000000000000000e+00,-1.082506033400988343e+01,-4.582506033400988343e+01,-3.073207636106189966e-04,-5.200030732076361062e+01,-7.649043851643000380e-07,-1.100000076490438516e+01,-2.582463210493386896e+00,-9.758246321049338690e+01
0.000000000000000000e+00,-1.082552445443309352e+01,-4.582552445443309352e+01,-2.427475984490001792e-05,-5.200002427475984490e+01,-1.143050557139702050e-05,-1.100001143050557140e+01,-2.582444471440680900e+00,-9.758244447144068090e+01
0.000000000000000000e+00,-1.082522847619703299e+01,-4.582522847619703299e+01,-2.162665336626901080e-04,-5.200021626653366269e+01,-4.965070230511514637e-06,-1.100000496507023051e+01,-2.582455627354335093e+00,-9.758245562735433509e+01
0.000000000000000000e+00,-1.082481093841323272e+01,-4.582481093841323627e+01,-4.590717696970614270e-04,-5.200045907176969706e+01,-6.468146782623307445e-07,-1.100000064681467826e+01,-2.582465542063658859e+00,-9.758246554206365886e+01
0.000000000000000000e+00,-1.082515926396989414e+01,-4.582515926396989414e+01,-2.756831313845964360e-04,-5.200027568313138460e+01,-2.837763675600513125e-06,-1.100000283776367560e+01,-2.582458669375796489e+00,-9.758245866937579649e+01
0.000000000000000000e+00,-1.082515334449642452e+01,-4.582515334449642808e+01,-2.606804420821617896e-04,-5.200026068044208216e+01,-9.735457915382994543e-07,-1.100000097354579154e+01,-2.582461324820727100e+00,-9.758246132482072710e+01
0.000000000000000000e+00,-1.082499195206573006e+01,-4.582499195206573006e+01,-3.499033485212521555e-04,-5.200034990334852125e+01,-4.877429718774806133e-06,-1.100000487742971877e+01,-2.582458271698030217e+00,-9.758245827169803022e+01
0.000000000000000000e+00,-1.082530335134975985e+01,-4.582530335134975985e+01,-1.667761325307992593e-04,-5.200016677613253080e+01,-7.986835372619793816e-06,-1.100000798683537262e+01,-2.582450825867454114e+00,-9.758245082586745411e+01
0.000000000000000000e+00,-1.082524768359903788e+01,-4.582524768359903788e+01,-1.931055882309351546e-04,-5.200019310558823094e+01,-5.676118957964604306e-06,-1.100000567611895796e+01,-2.582454556656841760e+00,-9.758245455665684176e+01
0.000000000000000000e+00,-1.082501064397711588e+01,-4.582501064397711588e+01,-3.462465732724240297e-04,-5.200034624657327242e+01,-3.526949315713068245e-06,-1.100000352694931571e+01,-2.582459633924983677e+00,-9.758245963392498368e+01
0.000000000000000000e+00,-1.082479627355846930e+01,-4.582479627355846930e+01,-4.683054512213402631e-04,-5.200046830545122134e+01,-2.286336730605853518e-06,-1.100000228633673061e+01,-2.582463520323727835e+00,-9.758246352032372783e+01
0.000000000000000000e+00,-1.082510019506960930e+01,-4.582510019506960930e+01,-2.811776909794616586e-04,-5.200028117769097946e+01,-6.120427563871544407e-06,-1.100000612042756387e+01,-2.582456039254509506e+00,-9.758245603925450951e+01
0.000000000000000000e+00,-1.082507086962151632e+01,-4.582507086962151277e+01,-3.007309736062779848e-04,-5.200030073097360628e+01,-5.905446977649830842e-06,-1.100000590544697765e+01,-2.582455944864918251e+00,-9.758245594486491825e+01
0.000000000000000000e+00,-1.082513048787437526e+01,-4.582513048787437526e+01,-2.713055316405643680e-04,-5.200027130553164056e+01,-3.115729901637109833e-06,-1.100000311572990164e+01,-2.582458764621861746e+00,-9.758245876462186175e+01
0.000000000000000000e+00,-1.082529069807580768e+01,-4.582529069807580413e+01,-1.904433651631620705e-04,-5.200019044336516316e+01,-3.830989374620230592e-07,-1.100000038309893746e+01,-2.582460265043820868e+00,-9.758246026504382087e+01
0.000000000000000000e+00,-1.082482867963356554e+01,-4.582482867963356910e+01,-4.488541080931440774e-04,-5.200044885410809314e+01,-2.184871449983916136e-06,-1.100000218487144998e+01,-2.582463208850882097e+00,-9.758246320885088210e+01
0.000000000000000000e+00,-1.082499383309770025e+01,-4.582499383309770025e+01,-3.539949002728803862e-04,-5.200035399490027288e+01,-1.675529489375549019e-06,-1.100000167552948938e+01,-2.582462047944744654e+00,-9.758246204794474465e+01
0.000000000000000000e+00,-1.082533780116862232e+01,-4.582533780116862232e+01,-1.574803126942470044e-04,-5.200015748031269425e+01,-6.007156549969749904e-07,-1.100000060071565500e+01,-2.582459859514941058e+00,-9.758245985951494106e+01
0.000000000000000000e+00,-1.082528752535048255e+01,-4.582528752535048255e+01,-2.088611138262308486e-04,-5.200020886111382623e+01,-2.892570385881754191e-06,-1.100000289257038588e+01,-2.582456734994266867e+00,-9.758245673499426687e+01
0.000000000000000000e+00,-1.082509709714249624e+01,-4.582509709714249624e+01,-2.880255818524801725e-04,-5.200028802558185248e+01,-5.184450708739518632e-06,-1.100000518445070874e+01,-2.582456705901904570e+00,-9.758245670590190457e+01
0.000000000000000000e+00,-1.082526386431653265e+01,-4.582526386431653265e+01,-2.197788757456464737e-04,-5.200021977887574565e+01,-2.076911265191938583e-07,-1.100000020769112652e+01,-2.582460559124598376e+00,-9.758246055912459838e+01
0.000000000000000000e+00,-1.082528774617959755e+01,-4.582528774617959755e+01,-1.710409762480935569e-04,-5.200017104097624809e+01,-8.096432647874962640e-06,-1.100000809643264787e+01,-2.582450895429730053e+00,-9.758245089542973005e+01
0.000000000000000000e+00,-1.082546064974587097e+01,-4.582546064974587097e+01,-7.839374661244846720e-05,-5.200007839374661245e+01,-6.083168782922143691e-06,-1.100000608316878292e+01,-2.582451463490556876e+00,-9.758245146349055688e+01
0.000000000000000000e+00,-1.082516362486421357e+01,-4.582516362486421713e+01,-2.669371872698889092e-04,-5.200026693718726989e+01,-1.377682742997876630e-06,-1.100000137768274300e+01,-2.582460452892519243e+00,-9.758246045289251924e+01
0.000000000000000000e+00,-1.082483988567755517e+01,-4.582483988567755517e+01,-4.431481085731547864e-04,-5.200044314810857315e+01,-1.397180099615979998e-06,-1.100000139718009962e+01,-2.582464004924929668e+00,-9.758246400492492967e+01
0.000000000000000000e+00,-1.082516935336087016e+01,-4.582516935336087016e+01,-2.502721255481787921e-04,-5.200025027212554818e+01,-3.021503680145087856e-06,-1.100000302150368015e+01,-2.582458422192274838e+00,-9.758245842219227484e+01
0.000000000000000000e+00,-1.082509913866908491e+01,-4.582509913866908846e+01,-3.251554410610424384e-04,-5.200032515544106104e+01,-1.251281567249407090e-07,-1.100000012512815672e+01,-2.582462255338185741e+00,-9.758246225533818574e+01
0.000000000000000000e+00,-1.082492408177941812e+01,-4.582492408177941456e+01,-4.114802568864206478e-04,-5.200041148025688642e+01,-1.931650116304695075e-06,-1.100000193165011630e+01,-2.582462269676852884e+00,-9.758246226967685288e+01
0.000000000000000000e+00,-1.082481868854139506e+01,-4.582481868854139861e+01,-4.553677509164799631e-04,-5.200045536775091648e+01,-2.313290050182104096e-06,-1.100000231329005018e+01,-2.582463211285499938e+00,-9.758246321128549994e+01
0.000000000000000000e+00,-1.082495373039552788e+01,-4.582495373039552788e+01,-3.909688527556909321e-04,-5.200039096885275569e+01,-1.437790155378593226e-06,-1.100000143779015538e+01,-2.582462504131441960e+00,-9.758246250413144196e+01
0.000000000000000000e+00,-1.082510631809525847e+01,-4.582510631809525847e+01,-2.872608890029937356e-04,-5.200028726088900299e+01,-4.485928574382569423e-06,-1.100000448592857438e+01,-2.582457480400861982e+00,-9.758245748040086198e+01
0.000000000000000000e+00,-1.082510095897366043e+01,-4.582510095897366398e+01,-2.866025580843256648e-04,-5.200028660255808433e+01,-5.066432782641072663e-06,-1.100000506643278264e+01,-2.582456587082958777e+00,-9.758245658708295878e+01
0.000000000000000000e+00,-1.082534704630827349e+01,-4.582534704630827349e+01,-1.493172690700816929e-04,-5.200014931726907008e+01,-8.246226812502754910e-08,-1.100000008246226813e+01,-2.582460723895593446e+00,-9.758246072389559345e+01
0.000000000000000000e+00,-1.082521074341416778e+01,-4.582521074341416778e+01,-2.263039383052500853e-04,-5.200022630393830525e+01,-4.389328374543310929e-06,-1.100000438932837454e+01,-2.582456367614909709e+00,-9.758245636761490971e+01
0.000000000000000000e+00,-1.082508242091427419e+01,-4.582508242091427064e+01,-2.976954562257105863e-04,-5.200029769545622571e+01,-3.073569802225506464e-06,-1.100000307356980223e+01,-2.582459297552574640e+00,-9.758245929755257464e+01
0.000000000000000000e+00,-1.082484695753309012e+01,-4.582484695753309012e+01,-4.559874601994806653e-04,-5.200045598746019948e+01,-1.636912948299595882e-06,-1.100000163691294830e+01,-2.582463403884403874e+00,-9.758246340388440387e+01
0.000000000000000000e+00,-1.082545318737314233e+01,-4.582545318737314233e+01,-7.904596558461207678e-05,-5.200007904596558461e+01,-6.022032398078636106e-06,-1.100000602203239808e+01,-2.582451634229059323e+00,-9.758245163422905932e+01
0.000000000000000000e+00,-1.082543503336360757e+01,-4.582543503336360402e+01,-8.234285202490809752e-05,-5.200008234285202491e+01,-1.628838449008185307e-06,-1.100000162883844901e+01,-2.582457711900303821e+00,-9.758245771190030382e+01
0.000000000000000000e+00,-1.082542956354254926e+01,-4.582542956354254926e+01,-1.137141449305545393e-04,-5.200011371414493055e+01,-1.886572205123115964e-06,-1.100000188657220512e+01,-2.582456920760336061e+00,-9.758245692076033606e+01
0.000000000000000000e+00,-1.082520726478543693e+01,-4.582520726478543338e+01,-2.230413092618732662e-04,-5.200022304130926187e+01,-4.791732699516160210e-06,-1.100000479173269952e+01,-2.582455982159927999e+00,-9.758245598215992800e+01
0.000000000000000000e+00,-1.082529267110395921e+01,-4.582529267110395921e+01,-1.852120265652956732e-04,-5.200018521202656530e+01,-3.442084576477100200e-06,-1.100000344208457648e+01,-2.582456754858370118e+00,-9.758245675485837012e+01
0.000000000000000000e+00,-1.082517633166614246e+01,-4.582517633166614246e+01,-2.465439474477193471e-04,-5.200024654394744772e+01,-4.437967877635173863e-06,-1.100000443796787764e+01,-2.582456829262469000e+00,-9.758245682926246900e+01
0.000000000000000000e+00,-1.082529628930517163e+01,-4.582529628930517163e+01,-1.982556696162873777e-04,-5.200019825566961629e+01,-1.256723935583181628e-06,-1.100000125672393558e+01,-2.582459020191464560e+00,-9.758245902019146456e+01
0.000000000000000000e+00,-1.082489357493228965e+01,-4.582489357493228965e+01,-4.201433524144704279e-04,-5.200042014335241447e+01,-1.270153594745693226e-06,-1.100000127015359475e+01,-2.582463520338166063e+00,-9.758246352033816606e+01
0.000000000000000000e+00,-1.082508823525736830e+01,-4.582508823525736830e+01,-2.957874609919031172e-04,-5.200029578746099190e+01,-2.846724781235820956e-06,-1.100000284672478124e+01,-2.582459799973690906e+00,-9.758245979997369091e+01
0.000000000000000000e+00,-1.082524252289104183e+01,-4.582524252289104538e+01,-2.132471539013636175e-04,-5.200021324715390136e+01,-3.339909362409798632e-06,-1.100000333990936241e+01,-2.582457319643708615e+00,-9.758245731964370862e+01
0.000000000000000000e+00,-1.082551265225543347e+01,-4.582551265225543347e+01,-4.755960858204844044e-05,-5.200004755960858205e+01,-1.306268552880851530e-05,-1.100001306268552881e+01,-2.582442453437948870e+00,-9.758244245343794887e+01
0.000000000000000000e+00,-1.082524853565225342e+01,-4.582524853565224987e+01,-1.912296242423394688e-04,-5.200019122962424234e+01,-7.151077701550434540e-06,-1.100000715107770155e+01,-2.582452654221953026e+00,-9.758245265422195303e+01
0.000000000000000000e+00,-1.082506179813450231e+01,-4.582506179813449876e+01,-3.087040597478107884e-04,-5.200030870405974781e+01,-6.867872304638922287e-06,-1.100000686787230464e+01,-2.582454999725428024e+00,-9.758245499972542802e+01
0.000000000000000000e+00,-1.082522980436410265e+01,-4.582522980436409910e+01,-2.044423505225267945e-04,-5.200020444235052253e+01,-1.767051596601731944e-06,-1.100000176705159660e+01,-2.582460335856850975e+00,-9.758246033585685097e+01
0.000000000000000000e+00,-1.082530690471847379e+01,-4.582530690471847379e+01,-1.551492041045321457e-04,-5.200015514920410453e+01,-1.013300696683927526e-05,-1.100001013300696684e+01,-2.582448548067702632e+00,-9.758244854806770263e+01
0.000000000000000000e+00,-1.082560072916616178e+01,-4.582560072916616178e+01,-6.910962966344413871e-07,-5.200000069109629663e+01,-2.950118791034128662e-06,-1.100000295011879103e+01,-2.582453886995367043e+00,-9.758245388699536704e+01
0.000000000000000000e+00,-1.082493913359560267e+01,-4.582493913359560622e+01,-3.937114499379390509e-04,-5.200039371144993794e+01,-4.850700623393322530e-07,-1.100000048507006234e+01,-2.582464051024601304e+00,-9.758246405102460130e+01
0.000000000000000000e+00,-1.082528109927645588e+01,-4.582528109927645232e+01,-1.929887672176278102e-04,-5.200019298876721763e+01,-4.253447372093432932e-09,-1.100000000425344737e+01,-2.582460986817409321e+00,-9.758246098681740932e+01
0.000000000000000000e+00,-1.082551757382062618e+01,-4.582551757382062618e+01,-6.802093349023152768e-05,-5.200006802093349023e+01,-6.712985065604470947e-07,-1.100000067129850656e+01,-2.582457117361769861e+00,-9.758245711736176986e+01
0.000000000000000000e+00,-1.082509965749082070e+01,-4.582509965749082426e+01,-2.929079345221907715e-04,-5.200029290793452219e+01,-4.712023651265440094e-06,-1.100000471202365127e+01,-2.582457125821520094e+00,-9.758245712582152009e+01
0.000000000000000000e+00,-1.082527615799381238e+01,-4.582527615799381238e+01,-2.007581372893696425e-04,-5.200020075813728937e+01,-1.539714762799349046e-06,-1.100000153971476280e+01,-2.582458976071308143e+00,-9.758245897607130814e+01
0.000000000000000000e+00,-1.082507215977241444e+01,-4.582507215977241799e+01,-3.126542951434885254e-04,-5.200031265429514349e+01,-3.861880394140371209e-06,-1.100000386188039414e+01,-2.582458686344253351e+00,-9.758245868634425335e+01
0.000000000000000000e+00,-1.082504521099233585e+01,-4.582504521099233585e+01,-3.192134211573716129e-04,-5.200031921342115737e+01,-1.610601445989345848e-06,-1.100000161060144599e+01,-2.582461698120880556e+00,-9.758246169812088056e+01
0.000000000000000000e+00,-1.082556775397037896e+01,-4.582556775397037541e+01,-2.927322167067814007e-05,-5.200002927322167068e+01,-2.137169634153224251e-06,-1.100000213716963415e+01,-2.582454896375779185e+00,-9.758245489637577919e+01
0.000000000000000000e+00,-1.082548928382306030e+01,-4.582548928382306030e+01,-6.453412775897504616e-05,-5.200006453412775898e+01,-5.302078026403478361e-06,-1.100000530207802640e+01,-2.582452330916211736e+00,-9.758245233091621174e+01
0.000000000000000000e+00,-1.082533571152022489e+01,-4.582533571152022489e+01,-1.555639595594016100e-04,-5.200015556395955940e+01,-6.069259141483485109e-06,-1.100000606925914148e+01,-2.582452848353113950e+00,-9.758245284835311395e+01
0.000000000000000000e+00,-1.082549485370497777e+01,-4.582549485370498132e+01,-5.661957509062176541e-05,-5.200005661957509062e+01,-8.041672456826631787e-06,-1.100000804167245683e+01,-2.582448830316934618e+00,-9.758244883031693462e+01
0.000000000000000000e+00,-1.082518002407361024e+01,-4.582518002407361024e+01,-2.535379864738729339e-04,-5.200025353798647387e+01,-1.455394560423428629e-06,-1.100000145539456042e+01,-2.582460041932719719e+00,-9.758246004193271972e+01
0.000000000000000000e+00,-1.082521440682317149e+01,-4.582521440682317149e+01,-2.186830356052382740e-04,-5.200021868303560524e+01,-6.408645504052401520e-06,-1.100000640864550405e+01,-2.582454134209271501e+00,-9.758245413420927150e+01
0.000000000000000000e+00,-1.082504593810036653e+01,-4.582504593810036653e+01,-3.123585627164970902e-04,-5.200031235856271650e+01,-9.414536355834002279e-06,-1.100000941453635583e+01,-2.582452204491417547e+00,-9.758245220449141755e+01
0.000000000000000000e+00,-1.082563013651117245e+01,-4.582563013651117245e+01,-3.490828106578192092e-06,-5.200000349082810658e+01,-1.003112057418320546e-06,-1.100000100311205742e+01,-2.582455624921848880e+00,-9.758245562492184888e+01
0.000000000000000000e+00,-1.082515456986315172e+01,-4.582515456986315172e+01,-2.549533672322468192e-04,-5.200025495336723225e+01,-1.969984189997830981e-06,-1.100000196998419000e+01,-2.582460073035690584e+00,-9.758246007303569058e+01
0.000000000000000000e+00,-1.082543377639569115e+01,-4.582543377639569115e+01,-9.260094338259250435e-05,-5.200009260094338259e+01,-1.286273846901053730e-05,-1.100001286273846901e+01,-2.582443328313729580e+00,-9.758244332831372958e+01
0.000000000000000000e+00,-1.082536205650231764e+01,-4.582536205650231409e+01,-1.525962413069237300e-04,-5.200015259624130692e+01,-6.503944742775047416e-07,-1.100000065039447428e+01,-2.582459067980821033e+00,-9.758245906798082103e+01
0.000000000000000000e+00,-1.082531131717367145e+01,-4.582531131717367145e+01,-1.741927620599881266e-04,-5.200017419276205999e+01,-8.783308409476831002e-07,-1.100000087833084095e+01,-2.582459533738784785e+00,-9.758245953373878478e+01
0.000000000000000000e+00,-1.082535392926963880e+01,-4.582535392926963880e+01,-1.510835828142376158e-04,-5.200015108358281424e+01,-3.162548274815435434e-06,-1.100000316254827482e+01,-2.582455971511265602e+00,-9.758245597151126560e+01
0.000000000000000000e+00,-1.082527661404939323e+01,-4.582527661404939323e+01,-1.835876883973242002e-04,-5.200018358768839732e+01,-5.921840859457461193e-06,-1.100000592184085946e+01,-2.582453643215501415e+00,-9.758245364321550142e+01
0.000000000000000000e+00,-1.082556890745977540e+01,-4.582556890745977540e+01,-2.608022164451995195e-05,-5.200002608022164452e+01,-4.396926058802819171e-07,-1.100000043969260588e+01,-2.582456970707610822e+00,-9.758245697070761082e+01
0.000000000000000000e+00,-1.082508966298890130e+01,-4.582508966298890130e+01,-3.005305991408135924e-04,-5.200030053059914081e+01,-2.463295016852384833e-06,-1.100000246329501685e+01,-2.582459954993140627e+00,-9.758245995499314063e+01
0.000000000000000000e+00,-1.082504329053783465e+01,-4.582504329053783465e+01,-3.155249461599396454e-04,-5.200031552494615994e+01,-9.481366348040864978e-06,-1.100000948136634804e+01,-2.582452102073872879e+00,-9.758245210207387288e+01
0.000000000000000000e+00,-1.082515530465730791e+01,-4.582515530465730791e+01,-2.532876450445087357e-04,-5.200025328764504451e+01,-6.251361192255444621e-06,-1.100000625136119226e+01,-2.582454715276725210e+00,-9.758245471527672521e+01
0.000000000000000000e+00,-1.082544629260222280e+01,-4.582544629260222280e+01,-8.274445872302749194e-05,-5.200008274445872303e+01,-6.916012242896840689e-06,-1.100000691601224290e+01,-2.582450673531283769e+00,-9.758245067353128377e+01
0.000000000000000000e+00,-1.082523797533469079e+01,-4.582523797533468723e+01,-2.112080550844552818e-04,-5.200021120805508446e+01,-1.637527919484682570e-06,-1.100000163752791948e+01,-2.582459817212892972e+00,-9.758245981721289297e+01
0.000000000000000000e+00,-1.082487501205656955e+01,-4.582487501205656599e+01,-4.212047709586386190e-04,-5.200042120477095864e+01,-3.306635058208939881e-06,-1.100000330663505821e+01,-2.582461567748310927e+00,-9.758246156774831093e+01
0.000000000000000000e+00,-1.082499246349963329e+01,-4.582499246349963329e+01,-3.459816744566523994e-04,-5.200034598167445665e+01,-5.284547331285693872e-06,-1.100000528454733129e+01,-2.582457839187497939e+00,-9.758245783918749794e+01
0.000000000000000000e+00,-1.082537549750405148e+01,-4.582537549750405503e+01,-1.564559942153209704e-04,-5.200015645599421532e+01,-2.948057479912336021e-06,-1.100000294805747991e+01,-2.582455831934751700e+00,-9.758245583193475170e+01
0.000000000000000000e+00,-1.082498203633365108e+01,-4.582498203633365108e+01,-3.588636216989016248e-04,-5.200035886362169890e+01,-3.502371813013382962e-06,-1.100000350237181301e+01,-2.582459945245844324e+00,-9.758245994524584432e+01
0.000000000000000000e+00,-1.082493972371628388e+01,-4.582493972371628388e+01,-3.854596628869444430e-04,-5.200038545966288694e+01,-7.825259054072830622e-07,-1.100000078252590541e+01,-2.582463643914948648e+00,-9.758246364391494865e+01
0.000000000000000000e+00,-1.082503626308247391e+01,-4.582503626308247391e+01,-3.265042190889744234e-04,-5.200032650421908897e+01,-8.436356608854111983e-07,-1.100000084363566089e+01,-2.582462811567324934e+00,-9.758246281156732493e+01
0.000000000000000000e+00,-1.082510671575807493e+01,-4.582510671575807493e+01,-2.878193216986346670e-04,-5.200028781932169863e+01,-1.022858199917209276e-06,-1.100000102285819992e+01,-2.582461840190021007e+00,-9.758246184019002101e+01
0.000000000000000000e+00,-1.082514667221775539e+01,-4.582514667221775539e+01,-2.653523789817313627e-04,-5.200026535237898173e+01,-7.820645624434519050e-07,-1.100000078206456244e+01,-2.582461707480661062e+00,-9.758246170748066106e+01
0.000000000000000000e+00,-1.082534513486474737e+01,-4.582534513486474737e+01,-1.530668406530821812e-04,-5.200015306684065308e+01,-5.714771411646779598e-06,-1.100000571477141165e+01,-2.582453907971824947e+00,-9.758245390797182495e+01
0.000000000000000000e+00,-1.082528431584561446e+01,-4.582528431584561446e+01,-1.919288475065172861e-04,-5.200019192884750652e+01,-2.529516848426283104e-06,-1.100000252951684843e+01,-2.582457703828168860e+00,-9.758245770382816886e+01
0.000000000000000000e+00,-1.082473201622893910e+01,-4.582473201622893555e+01,-5.093447941035833537e-04,-5.200050934479410358e+01,-9.117419217830047273e-06,-1.100000911741921783e+01,-2.582455529703111097e+00,-9.758245552970311110e+01
0.000000000000000000e+00,-1.082516534175004708e+01,-4.582516534175005063e+01,-2.451649020329682571e-04,-5.200024516490203297e+01,-1.062890837388863474e-05,-1.100001062890837389e+01,-2.582449054899896623e+00,-9.758244905489989662e+01
0.000000000000000000e+00,-1.082534741868450112e+01,-4.582534741868450112e+01,-1.592417668661028074e-04,-5.200015924176686610e+01,-2.922605650823584256e-06,-1.100000292260565082e+01,-2.582456343859703907e+00,-9.758245634385970391e+01
0.000000000000000000e+00,-1.082529407831836465e+01,-4.582529407831836465e+01,-1.827421678015639372e-04,-5.200018274216780156e+01,-6.376926418028006083e-07,-1.100000063769264180e+01,-2.582460072343295110e+00,-9.758246007234329511e+01
0.000000000000000000e+00,-1.082554845413513078e+01,-4.582554845413513078e+01,-5.238043993216479066e-05,-5.200005238043993216e+01,-9.101146467571652465e-07,-1.100000091011464676e+01,-2.582456706948931924e+00,-9.758245670694893192e+01
0.000000000000000000e+00,-1.082506648126305393e+01,-4.582506648126305038e+01,-3.037013695674772862e-04,-5.200030370136956748e+01,-4.585156384351307679e-06,-1.100000458515638435e+01,-2.582457664291951005e+00,-9.758245766429195100e+01
0.000000000000000000e+00,-1.082552016246966531e+01,-4.582552016246966531e+01,-6.392786436038022657e-05,-5.200006392786436038e+01,-1.513609023007234100e-06,-1.100000151360902301e+01,-2.582456078940495559e+00,-9.758245607894049556e+01
0.000000000000000000e+00,-1.082436811807417598e+01,-4.582436811807417598e+01,-7.467976374826434949e-04,-5.200074679763748264e+01,-1.821230155307773657e-05,-1.100001821230155308e+01,-2.582449421088384156e+00,-9.758244942108838416e+01
